day,crimedate,NUMCRIMES
4,2020-12-31,545
5,2021-01-01,615
6,2021-01-02,438
7,2021-01-03,501
1,2021-01-04,522
2,2021-01-05,526
3,2021-01-06,476
4,2021-01-07,566
5,2021-01-08,577
6,2021-01-09,491
7,2021-01-10,553
1,2021-01-11,481
2,2021-01-12,555
3,2021-01-13,508
4,2021-01-14,529
5,2021-01-15,561
6,2021-01-16,482
7,2021-01-17,529
1,2021-01-18,466
2,2021-01-19,513
3,2021-01-20,522
4,2021-01-21,577
5,2021-01-22,509
6,2021-01-23,518
7,2021-01-24,499
1,2021-01-25,531
2,2021-01-26,418
3,2021-01-27,500
4,2021-01-28,456
5,2021-01-29,471
6,2021-01-30,452
7,2021-01-31,331
1,2021-02-01,474
2,2021-02-02,468
3,2021-02-03,476
4,2021-02-04,414
5,2021-02-05,443
6,2021-02-06,397
7,2021-02-07,376
1,2021-02-08,398
2,2021-02-09,411
3,2021-02-10,401
4,2021-02-11,418
5,2021-02-12,454
6,2021-02-13,403
7,2021-02-14,392
1,2021-02-15,308
2,2021-02-16,337
3,2021-02-17,397
4,2021-02-18,411
5,2021-02-19,445
6,2021-02-20,440
7,2021-02-21,438
1,2021-02-22,470
2,2021-02-23,522
3,2021-02-24,496
4,2021-02-25,488
5,2021-02-26,533
6,2021-02-27,537
7,2021-02-28,528
1,2021-03-01,476
2,2021-03-02,462
3,2021-03-03,497
4,2021-03-04,476
5,2021-03-05,472
6,2021-03-06,497
7,2021-03-07,458
1,2021-03-08,489
2,2021-03-09,513
