date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,day,crimedate,NUMCRIMES
2018-03-03,2018,03,03,38.1,20.7,1033.6,10.0,7.3,11.1,999.9,43.0,33.1,0.0,999.9,0,6,2018-03-03,664
2018-03-04,2018,03,04,38.6,22.1,1031.0,10.0,8.8,13.0,999.9,46.9,32.0,0.0,999.9,0,7,2018-03-04,648
2018-03-05,2018,03,05,37.9,20.0,1022.0,10.0,13.8,17.1,27.0,43.0,34.0,0.0,999.9,0,1,2018-03-05,665
2018-03-06,2018,03,06,36.1,32.7,1007.2,5.5,8.4,14.0,25.1,42.1,34.0,0.08,999.9,0,2,2018-03-06,653
2018-03-07,2018,03,07,31.7,22.6,1013.8,8.0,11.9,18.1,24.1,36.0,26.1,0.04,999.9,0,3,2018-03-07,656
2018-03-08,2018,03,08,28.8,14.5,1017.4,10.0,10.0,14.0,20.0,36.0,24.1,0.01,999.9,0,4,2018-03-08,660
2018-03-09,2018,03,09,30.1,16.3,1017.4,10.0,5.8,11.1,999.9,39.0,23.0,0.0,999.9,0,5,2018-03-09,745
2018-03-10,2018,03,10,33.4,17.6,1019.2,10.0,5.4,12.0,14.0,39.9,25.0,0.0,999.9,0,6,2018-03-10,684
2018-03-11,2018,03,11,35.1,22.5,1022.7,10.0,8.4,14.0,19.0,41.0,30.9,0.0,999.9,0,7,2018-03-11,618
2018-03-12,2018,03,12,36.9,23.1,1020.7,10.0,7.7,15.9,22.0,46.0,28.9,0.0,999.9,0,1,2018-03-12,661
2018-03-13,2018,03,13,31.8,21.2,1021.8,8.6,9.2,17.1,24.1,39.9,28.0,0.0,1.2,1,2,2018-03-13,638
2018-03-14,2018,03,14,31.7,15.4,1019.8,10.0,9.9,18.1,22.9,46.9,21.9,0.0,999.9,0,3,2018-03-14,664
2018-03-15,2018,03,15,39.9,25.4,1011.2,10.0,7.3,12.0,18.1,48.9,30.9,0.0,999.9,0,4,2018-03-15,691
2018-03-16,2018,03,16,32.6,22.0,1020.5,10.0,11.4,15.0,999.9,37.0,30.0,0.0,999.9,0,5,2018-03-16,702
2018-03-17,2018,03,17,36.7,25.3,1016.1,9.5,9.7,14.0,999.9,45.0,33.1,0.14,999.9,0,6,2018-03-17,777
2018-03-18,2018,03,18,40.8,21.2,1017.6,10.0,2.9,7.0,999.9,55.9,28.0,0.0,999.9,0,7,2018-03-18,688
2018-03-19,2018,03,19,41.5,25.7,1013.5,10.0,11.8,24.1,32.1,53.1,37.0,0.0,999.9,0,1,2018-03-19,659
2018-03-20,2018,03,20,33.8,22.3,1013.1,10.0,17.0,21.0,28.0,37.9,28.9,0.0,999.9,0,2,2018-03-20,712
2018-03-21,2018,03,21,34.3,20.7,1017.6,10.0,13.0,17.1,24.1,39.9,30.9,0.0,999.9,0,3,2018-03-21,688
2018-03-22,2018,03,22,35.3,19.6,1026.8,10.0,6.0,9.9,999.9,48.0,25.0,0.0,999.9,0,4,2018-03-22,670
2018-03-23,2018,03,23,36.7,22.4,1028.3,10.0,7.8,13.0,18.1,43.0,30.9,0.0,999.9,0,5,2018-03-23,752
2018-03-24,2018,03,24,36.8,22.5,1023.6,10.0,15.0,20.0,27.0,41.0,34.0,0.0,999.9,0,6,2018-03-24,649
2018-03-25,2018,03,25,34.6,17.2,1027.5,10.0,13.4,18.1,26.0,42.1,28.0,0.0,999.9,0,7,2018-03-25,676
2018-03-26,2018,03,26,41.4,23.5,1025.0,10.0,10.0,17.1,22.9,55.0,32.0,0.0,999.9,0,1,2018-03-26,696
2018-03-27,2018,03,27,49.9,46.3,1015.8,5.7,10.4,15.9,22.9,53.1,46.9,0.39,999.9,0,2,2018-03-27,673
2018-03-28,2018,03,28,45.7,36.7,1016.3,9.9,5.3,8.9,999.9,53.1,39.0,0.04,999.9,0,3,2018-03-28,689
2018-03-29,2018,03,29,45.4,39.7,1012.9,6.1,6.9,15.0,22.9,48.9,41.0,0.08,999.9,0,4,2018-03-29,629
2018-03-30,2018,03,30,39.6,28.6,1021.4,10.0,7.7,13.0,999.9,48.9,35.1,0.0,999.9,0,5,2018-03-30,704
2018-03-31,2018,03,31,46.0,33.3,1016.8,9.8,11.5,21.0,34.0,60.1,37.9,0.0,999.9,0,6,2018-03-31,690
2018-04-01,2018,04,01,33.8,15.3,1023.3,10.0,8.8,15.9,999.9,46.9,27.0,0.05,999.9,0,7,2018-04-01,730
2018-04-02,2018,04,02,33.1,16.5,1020.1,10.0,5.9,14.0,18.1,45.0,23.0,0.0,999.9,0,1,2018-04-02,674
2018-04-03,2018,04,03,40.2,35.9,1008.3,5.0,9.5,17.1,22.0,43.0,37.0,0.0,999.9,0,2,2018-04-03,605
2018-04-04,2018,04,04,32.8,24.7,1016.1,7.1,14.6,21.0,32.1,37.0,27.0,0.07,999.9,0,3,2018-04-04,698
2018-04-05,2018,04,05,32.3,17.5,1023.8,9.3,7.1,11.1,17.1,42.1,24.1,0.0,999.9,0,4,2018-04-05,672
2018-04-06,2018,04,06,35.6,26.5,1014.4,6.6,10.5,21.0,29.9,39.0,32.0,0.09,999.9,0,5,2018-04-06,695
2018-04-07,2018,04,07,29.2,8.2,1021.2,10.0,8.7,15.0,18.1,39.0,21.0,0.0,999.9,0,6,2018-04-07,635
2018-04-08,2018,04,08,31.9,14.2,1019.9,10.0,5.0,12.0,999.9,39.9,23.0,0.0,999.9,0,7,2018-04-08,617
2018-04-09,2018,04,09,34.5,28.5,1021.0,6.1,6.8,11.1,999.9,39.9,30.9,0.03,1.2,0,1,2018-04-09,661
2018-04-10,2018,04,10,37.1,24.7,1025.2,8.7,5.7,12.0,18.1,46.0,28.9,0.0,999.9,0,2,2018-04-10,712
2018-04-11,2018,04,11,48.5,32.0,1016.5,9.8,9.6,13.0,18.1,66.0,39.0,0.0,999.9,0,3,2018-04-11,769
2018-04-12,2018,04,12,59.5,42.6,1005.8,9.3,10.6,19.0,26.0,75.0,48.0,0.02,999.9,0,4,2018-04-12,751
2018-04-13,2018,04,13,45.8,39.4,1006.5,9.3,9.5,14.0,20.0,53.1,42.1,0.02,999.9,0,5,2018-04-13,781
2018-04-14,2018,04,14,40.4,38.6,1009.4,4.7,16.9,24.1,33.0,44.1,37.9,0.29,999.9,0,6,2018-04-14,689
2018-04-15,2018,04,15,36.7,35.0,1008.1,7.3,13.2,20.0,28.9,39.0,35.1,0.47,999.9,0,7,2018-04-15,602
2018-04-16,2018,04,16,31.3,26.0,1010.6,6.8,13.2,18.1,26.0,36.0,28.0,0.33,999.9,0,1,2018-04-16,733
2018-04-17,2018,04,17,35.0,22.3,1013.6,10.0,10.7,18.1,20.0,45.0,30.0,0.0,999.9,0,2,2018-04-17,699
2018-04-18,2018,04,18,35.1,26.4,1012.5,8.9,9.7,17.1,25.1,37.9,32.0,0.0,999.9,0,3,2018-04-18,627
2018-04-19,2018,04,19,41.1,29.6,1023.8,7.3,9.4,12.0,999.9,55.0,33.1,0.1,999.9,0,4,2018-04-19,724
2018-04-20,2018,04,20,46.8,21.6,1032.2,10.0,4.6,13.0,999.9,61.0,33.1,0.03,999.9,0,5,2018-04-20,803
2018-04-21,2018,04,21,47.2,20.3,1030.9,10.0,4.1,8.9,999.9,53.1,41.0,0.0,999.9,0,6,2018-04-21,677
2018-04-22,2018,04,22,51.0,23.1,1027.6,10.0,9.2,15.0,22.0,62.1,44.1,0.0,999.9,0,7,2018-04-22,698
2018-04-23,2018,04,23,51.9,29.3,1022.3,10.0,9.1,14.0,999.9,64.0,43.0,0.0,999.9,0,1,2018-04-23,716
2018-04-24,2018,04,24,55.8,42.0,1017.4,10.0,6.3,14.0,999.9,64.0,50.0,0.0,999.9,0,2,2018-04-24,713
2018-04-25,2018,04,25,49.0,35.8,1018.1,10.0,12.1,17.1,25.1,59.0,43.0,0.0,999.9,0,3,2018-04-25,750
2018-04-26,2018,04,26,49.3,29.1,1014.7,10.0,3.2,8.9,999.9,66.0,36.0,0.0,999.9,0,4,2018-04-26,733
2018-04-27,2018,04,27,51.9,31.3,1009.2,10.0,10.2,17.1,25.1,61.0,44.1,0.0,999.9,0,5,2018-04-27,772
2018-04-28,2018,04,28,43.9,29.3,1017.6,10.0,13.4,18.1,24.1,51.1,37.9,0.03,999.9,0,6,2018-04-28,679
2018-04-29,2018,04,29,44.5,20.1,1027.3,10.0,5.8,12.0,999.9,57.0,33.1,0.0,999.9,0,7,2018-04-29,725
2018-04-30,2018,04,30,57.9,20.4,1022.0,10.0,9.5,15.9,24.1,80.1,42.1,0.0,999.9,0,1,2018-04-30,789
2018-05-01,2018,05,01,71.7,38.4,1014.3,10.0,13.0,21.0,29.9,86.0,57.9,0.0,999.9,0,2,2018-05-01,1007
2018-05-02,2018,05,02,77.2,52.5,1011.5,10.0,14.8,34.0,58.1,88.0,66.9,0.0,999.9,1,3,2018-05-02,789
2018-05-03,2018,05,03,65.4,59.8,1011.9,7.7,6.4,15.9,22.9,78.1,57.9,0.45,999.9,0,4,2018-05-03,742
2018-05-04,2018,05,04,67.9,54.9,1010.7,10.0,14.7,25.1,35.9,75.0,57.9,0.19,999.9,0,5,2018-05-04,814
2018-05-05,2018,05,05,70.7,45.2,1015.0,10.0,7.1,14.0,17.1,82.0,57.0,0.0,999.9,0,6,2018-05-05,854
2018-05-06,2018,05,06,63.5,41.8,1014.6,10.0,8.0,15.9,21.0,82.0,55.0,0.0,999.9,0,7,2018-05-06,712
2018-05-07,2018,05,07,60.3,40.0,1021.5,10.0,5.9,14.0,999.9,73.0,50.0,0.0,999.9,0,1,2018-05-07,804
2018-05-08,2018,05,08,69.8,40.4,1019.4,10.0,6.0,12.0,19.0,82.9,55.9,0.0,999.9,0,2,2018-05-08,803
2018-05-09,2018,05,09,71.1,49.5,1009.2,9.8,11.3,21.0,31.1,82.9,60.1,0.0,999.9,0,3,2018-05-09,791
2018-05-10,2018,05,10,66.1,54.4,1010.0,9.8,9.5,17.1,22.0,78.1,59.0,0.21,999.9,0,4,2018-05-10,779
2018-05-11,2018,05,11,53.5,44.6,1016.1,10.0,12.0,17.1,24.1,64.0,48.9,0.04,999.9,0,5,2018-05-11,729
2018-05-12,2018,05,12,49.1,44.6,1017.3,7.9,10.5,14.0,999.9,53.1,46.0,0.02,999.9,0,6,2018-05-12,699
2018-05-13,2018,05,13,54.4,49.6,1016.8,8.1,7.1,15.0,25.1,69.1,48.0,0.43,999.9,0,7,2018-05-13,689
2018-05-14,2018,05,14,63.8,56.6,1012.8,8.4,8.3,21.0,26.0,86.0,53.1,0.37,999.9,1,1,2018-05-14,788
2018-05-15,2018,05,15,64.0,58.9,1012.6,7.2,8.2,20.0,28.9,69.1,60.1,0.92,999.9,0,2,2018-05-15,743
2018-05-16,2018,05,16,62.6,45.8,1015.9,10.0,5.6,13.0,15.9,77.0,48.9,0.0,999.9,0,3,2018-05-16,759
2018-05-17,2018,05,17,65.2,50.5,1016.1,9.6,5.9,14.0,999.9,75.0,55.9,0.0,999.9,0,4,2018-05-17,794
2018-05-18,2018,05,18,58.4,46.6,1017.0,10.0,9.1,14.0,999.9,68.0,53.1,0.0,999.9,0,5,2018-05-18,799
2018-05-19,2018,05,19,61.1,57.7,1012.1,4.8,5.1,8.9,999.9,69.1,57.0,0.03,999.9,0,6,2018-05-19,759
2018-05-20,2018,05,20,51.5,47.3,1020.1,9.2,9.1,18.1,21.0,60.1,45.0,0.01,999.9,0,7,2018-05-20,762
2018-05-21,2018,05,21,54.8,52.2,1020.1,6.4,5.8,15.0,20.0,64.0,48.9,0.12,999.9,0,1,2018-05-21,714
2018-05-22,2018,05,22,60.0,56.6,1016.5,4.0,4.3,8.9,999.9,66.9,55.9,1.24,999.9,1,2,2018-05-22,796
2018-05-23,2018,05,23,63.7,52.1,1020.6,8.3,3.2,8.9,999.9,78.1,51.1,0.05,999.9,0,3,2018-05-23,781
2018-05-24,2018,05,24,71.8,54.0,1020.4,10.0,5.3,12.0,999.9,87.1,59.0,0.0,999.9,0,4,2018-05-24,819
2018-05-25,2018,05,25,78.5,55.9,1012.5,10.0,6.6,9.9,17.1,90.0,68.0,0.0,999.9,0,5,2018-05-25,804
2018-05-26,2018,05,26,78.3,64.7,1006.9,9.1,5.2,8.0,999.9,90.0,69.1,0.13,999.9,0,6,2018-05-26,853
2018-05-27,2018,05,27,83.4,63.5,1009.0,10.0,4.1,9.9,999.9,96.1,72.0,0.0,999.9,0,7,2018-05-27,882
2018-05-28,2018,05,28,84.1,63.0,1011.7,10.0,6.5,20.0,35.0,96.1,75.0,0.0,999.9,0,1,2018-05-28,888
2018-05-29,2018,05,29,77.7,60.9,1011.3,10.0,4.6,9.9,999.9,93.9,70.0,0.0,999.9,0,2,2018-05-29,874
2018-05-30,2018,05,30,77.5,66.6,1004.7,9.9,7.8,17.1,25.1,87.1,72.0,0.0,999.9,0,3,2018-05-30,847
2018-05-31,2018,05,31,77.7,68.0,1003.0,9.8,9.1,15.9,24.1,89.1,70.0,0.22,999.9,0,4,2018-05-31,841
2018-06-01,2018,06,01,71.1,60.5,1009.5,9.9,8.3,15.9,22.9,87.1,60.1,0.0,999.9,0,5,2018-06-01,1010
2018-06-02,2018,06,02,60.9,53.3,1013.9,10.0,8.7,15.0,21.0,73.9,53.1,0.0,999.9,0,6,2018-06-02,819
2018-06-03,2018,06,03,67.5,54.8,1010.5,9.2,10.8,21.0,28.9,79.0,60.1,0.54,999.9,0,7,2018-06-03,835
2018-06-04,2018,06,04,68.0,48.5,1014.3,10.0,9.6,15.9,25.1,80.1,55.0,0.0,999.9,0,1,2018-06-04,790
2018-06-05,2018,06,05,67.2,48.9,1010.7,10.0,11.2,18.1,19.0,80.1,55.9,0.0,999.9,0,2,2018-06-05,752
2018-06-06,2018,06,06,63.5,48.2,1013.5,10.0,7.1,15.9,999.9,80.1,52.0,0.01,999.9,0,3,2018-06-06,815
2018-06-07,2018,06,07,73.8,57.8,1013.6,10.0,6.4,13.0,999.9,81.0,66.0,0.04,999.9,0,4,2018-06-07,767
2018-06-08,2018,06,08,65.6,55.9,1019.2,10.0,6.8,11.1,999.9,73.0,61.0,0.0,999.9,0,5,2018-06-08,774
2018-06-09,2018,06,09,66.5,60.4,1016.5,8.6,4.6,14.0,17.1,81.0,57.9,0.28,999.9,0,6,2018-06-09,816
2018-06-10,2018,06,10,65.5,63.6,1011.2,4.4,5.5,11.1,25.1,71.1,61.0,0.29,999.9,1,7,2018-06-10,731
2018-06-11,2018,06,11,64.1,62.8,1011.6,3.9,8.7,14.0,999.9,69.1,61.0,0.1,999.9,0,1,2018-06-11,748
2018-06-12,2018,06,12,70.6,66.7,1011.2,6.3,6.0,8.9,999.9,81.0,64.0,0.0,999.9,0,2,2018-06-12,793
2018-06-13,2018,06,13,75.1,61.8,1012.3,7.5,7.0,13.0,19.0,81.0,69.8,0.0,999.9,0,3,2018-06-13,751
2018-06-14,2018,06,14,72.9,52.0,1016.4,10.0,3.9,9.9,999.9,81.0,62.1,0.0,999.9,0,4,2018-06-14,755
2018-06-15,2018,06,15,76.6,57.8,1014.7,10.0,6.7,14.0,17.1,89.1,64.9,0.0,999.9,0,5,2018-06-15,839
2018-06-16,2018,06,16,82.2,69.5,1012.9,9.5,9.0,21.0,28.0,93.0,70.0,0.63,999.9,0,6,2018-06-16,825
2018-06-17,2018,06,17,86.3,72.0,1013.6,10.0,9.3,15.0,21.0,95.0,78.1,0.0,999.9,0,7,2018-06-17,829
2018-06-18,2018,06,18,86.7,72.7,1012.8,10.0,11.4,17.1,25.1,95.0,79.0,0.0,999.9,0,1,2018-06-18,844
2018-06-19,2018,06,19,73.3,67.5,1013.0,9.2,6.6,15.0,21.0,84.0,66.0,0.08,999.9,0,2,2018-06-19,795
2018-06-20,2018,06,20,70.4,64.0,1010.6,9.8,6.3,12.0,999.9,79.0,66.0,0.03,999.9,0,3,2018-06-20,889
2018-06-21,2018,06,21,66.5,64.2,1008.2,4.4,10.6,15.9,22.0,69.1,64.4,0.11,999.9,1,4,2018-06-21,667
2018-06-22,2018,06,22,63.2,60.7,1006.9,6.2,12.3,15.0,22.0,66.9,61.0,2.56,999.9,1,5,2018-06-22,723
2018-06-23,2018,06,23,68.3,58.2,1006.5,8.7,5.4,12.0,999.9,80.1,60.8,0.73,999.9,0,6,2018-06-23,839
2018-06-24,2018,06,24,73.7,63.2,1011.3,10.0,6.3,15.0,17.1,82.0,66.0,0.0,999.9,0,7,2018-06-24,869
2018-06-25,2018,06,25,70.1,61.8,1018.1,10.0,10.0,15.0,21.0,78.1,64.0,0.0,999.9,0,1,2018-06-25,854
2018-06-26,2018,06,26,74.9,64.6,1013.9,10.0,9.7,15.0,19.0,84.9,68.0,0.0,999.9,0,2,2018-06-26,795
2018-06-27,2018,06,27,73.3,68.4,1007.6,9.1,7.4,13.0,20.0,79.0,69.8,0.96,999.9,0,3,2018-06-27,825
2018-06-28,2018,06,28,76.1,65.4,1011.8,8.5,3.2,12.0,999.9,87.1,66.0,0.04,999.9,0,4,2018-06-28,822
2018-06-29,2018,06,29,83.5,71.8,1012.2,10.0,8.4,14.0,19.0,95.0,73.9,0.0,999.9,0,5,2018-06-29,780
2018-06-30,2018,06,30,87.3,76.5,1012.3,10.0,9.9,15.9,24.1,95.0,79.0,0.0,999.9,0,6,2018-06-30,867
2018-07-01,2018,07,01,84.9,73.6,1010.3,9.9,11.2,21.0,40.0,93.9,78.1,0.0,999.9,0,7,2018-07-01,978
2018-07-02,2018,07,02,77.2,65.5,1014.6,10.0,6.4,9.9,999.9,81.0,72.0,0.01,999.9,0,1,2018-07-02,860
2018-07-03,2018,07,03,78.5,64.6,1018.8,10.0,6.1,12.0,999.9,91.0,68.0,0.0,999.9,0,2,2018-07-03,826
2018-07-04,2018,07,04,83.9,73.6,1020.6,9.8,6.9,12.0,18.1,91.9,77.0,0.0,999.9,0,3,2018-07-04,829
2018-07-05,2018,07,05,80.3,73.5,1022.2,7.8,6.7,21.0,28.9,95.0,72.0,0.15,999.9,0,4,2018-07-05,841
2018-07-06,2018,07,06,74.8,60.0,1026.4,10.0,11.1,17.1,21.0,79.0,71.1,0.52,999.9,0,5,2018-07-06,889
2018-07-07,2018,07,07,71.7,51.1,1026.8,10.0,7.0,14.0,15.0,81.0,63.0,0.0,999.9,0,6,2018-07-07,831
2018-07-08,2018,07,08,75.6,55.3,1023.8,10.0,4.7,9.9,15.0,88.0,64.9,0.0,999.9,0,7,2018-07-08,824
2018-07-09,2018,07,09,80.1,61.0,1021.2,10.0,7.3,13.0,18.1,91.0,68.0,0.0,999.9,0,1,2018-07-09,802
2018-07-10,2018,07,10,82.2,65.1,1017.7,10.0,8.5,15.0,999.9,88.0,78.1,0.0,999.9,0,2,2018-07-10,810
2018-07-11,2018,07,11,78.3,57.9,1018.8,10.0,6.7,12.0,999.9,86.0,71.1,0.0,999.9,0,3,2018-07-11,737
2018-07-12,2018,07,12,79.3,61.6,1019.8,10.0,7.7,12.0,18.1,87.1,72.0,0.0,999.9,0,4,2018-07-12,798
2018-07-13,2018,07,13,82.1,63.4,1018.1,10.0,7.9,11.1,17.1,93.0,72.0,0.0,999.9,0,5,2018-07-13,819
2018-07-14,2018,07,14,78.3,69.2,1016.4,9.8,5.0,8.0,999.9,90.0,73.0,0.01,999.9,0,6,2018-07-14,788
2018-07-15,2018,07,15,81.0,71.0,1014.2,8.7,4.7,9.9,15.0,91.0,73.0,0.22,999.9,0,7,2018-07-15,812
2018-07-16,2018,07,16,83.0,72.1,1012.0,9.7,4.7,19.0,28.9,93.0,75.0,0.0,999.9,0,1,2018-07-16,783
2018-07-17,2018,07,17,77.0,61.9,1015.6,9.9,7.3,13.0,19.0,84.9,69.1,0.17,999.9,0,2,2018-07-17,745
2018-07-18,2018,07,18,72.6,55.2,1018.7,10.0,7.8,11.1,15.9,79.0,64.0,0.0,999.9,0,3,2018-07-18,840
2018-07-19,2018,07,19,76.7,57.7,1014.3,10.0,7.4,15.0,20.0,89.1,66.0,0.0,999.9,0,4,2018-07-19,778
2018-07-20,2018,07,20,75.7,66.6,1005.4,9.6,11.5,15.9,22.9,84.0,70.0,0.01,999.9,0,5,2018-07-20,821
2018-07-21,2018,07,21,71.5,67.6,1005.3,8.8,10.8,17.1,22.9,77.0,69.8,0.52,999.9,0,6,2018-07-21,800
2018-07-22,2018,07,22,71.6,68.3,1009.4,9.0,11.9,15.9,20.0,77.0,69.8,0.06,999.9,0,7,2018-07-22,795
2018-07-23,2018,07,23,73.6,64.9,1012.4,10.0,8.8,12.0,15.9,82.0,68.0,0.26,999.9,0,1,2018-07-23,846
2018-07-24,2018,07,24,75.7,64.3,1014.0,9.6,4.8,8.9,999.9,84.0,66.9,0.0,999.9,0,2,2018-07-24,798
2018-07-25,2018,07,25,79.1,59.6,1014.7,10.0,5.5,8.0,999.9,89.1,68.0,0.0,999.9,0,3,2018-07-25,807
2018-07-26,2018,07,26,77.5,60.4,1012.0,10.0,8.9,15.0,21.0,84.0,72.0,0.0,999.9,0,4,2018-07-26,801
2018-07-27,2018,07,27,71.1,56.1,1015.4,10.0,8.3,14.0,17.1,79.0,63.0,0.0,999.9,0,5,2018-07-27,800
2018-07-28,2018,07,28,71.9,54.0,1018.5,10.0,4.8,11.1,999.9,82.0,61.0,0.0,999.9,0,6,2018-07-28,807
2018-07-29,2018,07,29,72.4,56.8,1018.5,10.0,4.0,11.1,999.9,80.1,64.0,0.0,999.9,0,7,2018-07-29,776
2018-07-30,2018,07,30,72.5,59.2,1017.6,10.0,5.7,13.0,21.0,81.0,63.0,0.0,999.9,0,1,2018-07-30,782
2018-07-31,2018,07,31,74.3,62.4,1015.6,10.0,6.7,9.9,999.9,80.1,68.0,0.0,999.9,0,2,2018-07-31,830
2018-08-01,2018,08,01,73.7,62.0,1013.8,8.8,5.8,15.9,20.0,86.0,63.0,0.01,999.9,0,3,2018-08-01,934
2018-08-02,2018,08,02,77.7,63.8,1013.1,10.0,7.8,13.0,17.1,88.0,69.1,0.04,999.9,0,4,2018-08-02,852
2018-08-03,2018,08,03,77.1,63.1,1015.5,9.3,4.9,12.0,15.9,88.0,64.9,0.0,999.9,0,5,2018-08-03,891
2018-08-04,2018,08,04,83.2,65.3,1016.0,10.0,7.9,17.1,24.1,96.1,73.0,0.0,999.9,0,6,2018-08-04,902
2018-08-05,2018,08,05,84.5,66.5,1016.4,10.0,11.4,17.1,26.0,95.0,77.0,0.0,999.9,0,7,2018-08-05,860
2018-08-06,2018,08,06,79.3,69.4,1015.8,10.0,7.1,14.0,21.0,90.0,72.0,0.07,999.9,0,1,2018-08-06,802
2018-08-07,2018,08,07,76.5,69.7,1013.8,8.7,3.9,8.9,999.9,84.9,71.1,0.06,999.9,1,2,2018-08-07,785
2018-08-08,2018,08,08,74.6,67.6,1012.3,8.8,4.2,8.9,999.9,82.0,69.1,0.63,999.9,0,3,2018-08-08,792
2018-08-09,2018,08,09,78.5,66.4,1012.4,10.0,7.9,14.0,20.0,91.0,68.0,0.01,999.9,0,4,2018-08-09,768
2018-08-10,2018,08,10,77.8,69.4,1012.6,9.7,6.3,15.0,26.0,84.9,71.1,0.07,999.9,0,5,2018-08-10,857
2018-08-11,2018,08,11,78.4,63.7,1014.3,10.0,6.1,12.0,14.0,89.1,69.1,0.0,999.9,0,6,2018-08-11,860
2018-08-12,2018,08,12,79.9,60.0,1017.7,10.0,5.4,12.0,15.9,88.0,70.0,0.0,999.9,0,7,2018-08-12,842
2018-08-13,2018,08,13,77.9,63.0,1017.7,9.4,4.0,11.1,999.9,89.1,66.9,0.0,999.9,0,1,2018-08-13,823
2018-08-14,2018,08,14,80.5,61.2,1014.5,9.5,4.2,8.9,14.0,90.0,69.1,0.0,999.9,0,2,2018-08-14,829
2018-08-15,2018,08,15,80.2,66.7,1012.8,9.9,6.0,12.0,19.0,87.1,75.0,0.0,999.9,0,3,2018-08-15,796
2018-08-16,2018,08,16,77.3,69.4,1012.5,9.4,4.5,13.0,18.1,86.0,73.0,0.13,999.9,0,4,2018-08-16,837
2018-08-17,2018,08,17,75.7,69.2,1012.7,8.8,5.1,13.0,22.0,84.9,69.1,0.18,999.9,0,5,2018-08-17,810
2018-08-18,2018,08,18,76.7,69.0,1014.9,9.0,7.0,12.0,999.9,82.0,72.0,0.06,999.9,0,6,2018-08-18,910
2018-08-19,2018,08,19,76.5,67.8,1014.1,10.0,5.4,13.0,999.9,84.9,68.0,0.0,999.9,0,7,2018-08-19,793
2018-08-20,2018,08,20,75.8,68.0,1011.6,9.5,9.2,17.1,20.0,80.1,71.1,0.0,999.9,0,1,2018-08-20,747
2018-08-21,2018,08,21,73.1,67.7,1008.8,8.5,7.3,19.0,27.0,80.1,68.0,0.29,999.9,0,2,2018-08-21,722
2018-08-22,2018,08,22,71.1,54.1,1017.9,9.9,9.2,15.0,22.9,81.0,60.1,0.03,999.9,0,3,2018-08-22,850
2018-08-23,2018,08,23,70.9,52.6,1019.1,10.0,5.8,13.0,17.1,81.0,60.1,0.0,999.9,0,4,2018-08-23,728
2018-08-24,2018,08,24,69.2,57.0,1015.5,9.9,8.8,17.1,22.0,78.1,64.0,0.0,999.9,0,5,2018-08-24,790
2018-08-25,2018,08,25,72.9,66.9,1012.4,6.7,9.1,15.9,21.0,88.0,64.9,0.11,999.9,0,6,2018-08-25,836
2018-08-26,2018,08,26,83.5,74.4,1014.0,8.3,6.8,13.0,20.0,95.0,73.9,0.06,999.9,0,7,2018-08-26,793
2018-08-27,2018,08,27,86.2,72.2,1011.6,9.7,13.8,22.0,32.1,96.1,78.1,0.0,999.9,0,1,2018-08-27,824
2018-08-28,2018,08,28,83.1,72.1,1010.8,9.9,12.8,20.0,28.9,93.0,72.0,0.0,999.9,0,2,2018-08-28,802
2018-08-29,2018,08,29,72.2,67.6,1014.1,8.1,7.6,20.0,26.0,81.0,68.0,0.84,999.9,0,3,2018-08-29,749
2018-08-30,2018,08,30,68.5,56.8,1021.6,10.0,7.5,9.9,999.9,73.9,64.9,0.02,999.9,0,4,2018-08-30,820
2018-08-31,2018,08,31,72.4,59.7,1018.4,10.0,5.9,9.9,15.0,86.0,62.1,0.0,999.9,0,5,2018-08-31,832
2018-09-01,2018,09,01,76.9,69.7,1014.6,9.7,9.3,24.1,34.0,87.1,72.0,1.07,999.9,0,6,2018-09-01,980
2018-09-02,2018,09,02,82.3,68.8,1015.8,10.0,9.9,15.9,25.1,91.9,73.9,0.04,999.9,0,7,2018-09-02,832
2018-09-03,2018,09,03,78.6,69.1,1019.5,9.5,6.5,20.0,27.0,88.0,73.0,0.01,999.9,0,1,2018-09-03,776
2018-09-04,2018,09,04,79.9,69.1,1020.2,10.0,7.5,12.0,18.1,93.0,72.0,0.44,999.9,0,2,2018-09-04,819
2018-09-05,2018,09,05,83.1,68.1,1017.5,10.0,10.1,18.1,22.0,91.9,75.9,0.0,999.9,0,3,2018-09-05,717
2018-09-06,2018,09,06,70.6,65.1,1023.3,8.6,9.7,15.0,18.1,79.0,68.0,0.45,999.9,0,4,2018-09-06,740
2018-09-07,2018,09,07,68.9,60.8,1022.9,9.3,9.7,15.0,999.9,70.0,66.2,0.46,999.9,0,5,2018-09-07,729
2018-09-08,2018,09,08,67.1,52.6,1020.9,10.0,15.4,21.0,27.0,69.1,64.9,0.08,999.9,0,6,2018-09-08,790
2018-09-09,2018,09,09,65.0,51.1,1017.4,10.0,15.3,20.0,27.0,70.0,61.0,0.0,999.9,0,7,2018-09-09,664
2018-09-10,2018,09,10,66.6,55.1,1015.6,10.0,9.3,17.1,999.9,73.9,61.0,0.0,999.9,0,1,2018-09-10,716
2018-09-11,2018,09,11,67.5,56.4,1019.4,9.3,3.4,9.9,15.0,80.1,57.0,0.0,999.9,0,2,2018-09-11,692
